accession,keyword
P23276,Direct protein sequencing
P23276,Disulfide bond
P23276,Glycoprotein
P23276,Hydrolase
P23276,Membrane
P23276,Metal-binding
P23276,Metalloprotease
P23276,Phosphoprotein
P23276,Protease
P23276,Proteomics identification
P23276,Reference proteome
P23276,Signal-anchor
P23276,Transmembrane
P23276,Transmembrane helix
P23276,Zinc
P23280,3D-structure
P23280,Alternative splicing
P23280,Disulfide bond
P23280,Glycoprotein
P23280,Lyase
P23280,Metal-binding
P23280,Proteomics identification
P23280,Reference proteome
P23280,Secreted
P23280,Signal
P23280,Zinc
P23284,3D-structure
P23284,Acetylation
P23284,Direct protein sequencing
P23284,Disease variant
P23284,Dwarfism
P23284,Endoplasmic reticulum
P23284,Glycoprotein
P23284,Isomerase
P23284,Osteogenesis imperfecta
P23284,Proteomics identification
P23284,Reference proteome
P23284,Rotamase
P23284,S-nitrosylation
P23284,Signal
P23284,Virion
P23297,3D-structure
P23297,Calcium
P23297,Cytoplasm
P23297,Glutathionylation
P23297,Metal-binding
P23297,Mitochondrion
P23297,Proteomics identification
P23297,Reference proteome
P23297,Repeat
P23297,S-nitrosylation
P23297,Sarcoplasmic reticulum
P23327,Calcium
P23327,Phosphoprotein
P23327,Proteomics identification
P23327,Reference proteome
P23327,Repeat
P23327,Sarcoplasmic reticulum
P23327,Signal
P23352,3D-structure
P23352,Cell adhesion
P23352,Cell membrane
P23352,Chemotaxis
P23352,Disease variant
P23352,Disulfide bond
P23352,Glycoprotein
P23352,Heparin-binding
P23352,Hypogonadotropic hypogonadism
P23352,Kallmann syndrome
P23352,Membrane
P23352,Protease inhibitor
P23352,Proteomics identification
P23352,Reference proteome
P23352,Repeat
P23352,Secreted
P23352,Serine protease inhibitor
P23352,Signal
P23368,3D-structure
P23368,Acetylation
P23368,Allosteric enzyme
P23368,Alternative splicing
P23368,Direct protein sequencing
P23368,Metal-binding
P23368,Mitochondrion
P23368,NAD
P23368,Oxidoreductase
P23368,Proteomics identification
P23368,Reference proteome
P23368,Transit peptide
P23378,3D-structure
P23378,Acetylation
P23378,Disease variant
P23378,Mitochondrion
P23378,Oxidoreductase
P23378,Proteomics identification
P23378,Pyridoxal phosphate
P23378,Reference proteome
P23378,Transit peptide
P23381,3D-structure
P23381,Alternative splicing
P23381,Aminoacyl-tRNA synthetase
P23381,Angiogenesis
P23381,ATP-binding
P23381,Cytoplasm
P23381,Direct protein sequencing
P23381,Intellectual disability
P23381,Ligase
P23381,Neurodegeneration
P23381,Neuropathy
P23381,Nucleotide-binding
P23381,Phosphoprotein
P23381,Protein biosynthesis
P23381,Proteomics identification
P23381,Reference proteome
P23396,3D-structure
P23396,Acetylation
P23396,Alternative splicing
P23396,Apoptosis
P23396,Cell cycle
P23396,Cell division
P23396,Cytoplasm
P23396,Cytoskeleton
P23396,Direct protein sequencing
P23396,DNA damage
P23396,DNA repair
P23396,DNA-binding
P23396,Isopeptide bond
P23396,Lyase
P23396,Membrane
P23396,Methylation
P23396,Mitochondrion
P23396,Mitochondrion inner membrane
P23396,Mitosis
P23396,Nucleus
P23396,Phosphoprotein
P23396,Proteomics identification
P23396,Reference proteome
P23396,Ribonucleoprotein
P23396,Ribosomal protein
P23396,RNA-binding
P23396,Transcription
P23396,Transcription regulation
P23396,Translation regulation
P23396,Ubl conjugation
P23409,Developmental protein
P23409,Differentiation
P23409,DNA-binding
P23409,Myogenesis
P23409,Nucleus
P23409,Proteomics identification
P23409,Reference proteome
P23415,3D-structure
P23415,Alternative splicing
P23415,Cell membrane
P23415,Cell projection
P23415,Chloride
P23415,Chloride channel
P23415,Disease variant
P23415,Disulfide bond
P23415,Glycoprotein
P23415,Ion channel
P23415,Ion transport
P23415,Ligand-gated ion channel
P23415,Membrane
P23415,Metal-binding
P23415,Postsynaptic cell membrane
P23415,Proteomics identification
P23415,Receptor
P23415,Reference proteome
P23415,Signal
P23415,Synapse
P23415,Transmembrane
P23415,Transmembrane helix
P23415,Transport
P23415,Zinc
P23416,3D-structure
P23416,Alternative splicing
P23416,Cell membrane
P23416,Cell projection
P23416,Chloride
P23416,Chloride channel
P23416,Disease variant
P23416,Disulfide bond
P23416,Glycoprotein
P23416,Intellectual disability
P23416,Ion channel
P23416,Ion transport
P23416,Ligand-gated ion channel
P23416,Membrane
P23416,Metal-binding
P23416,Postsynaptic cell membrane
P23416,Proteomics identification
P23416,Receptor
P23416,Reference proteome
P23416,Signal
P23416,Synapse
P23416,Transmembrane
P23416,Transmembrane helix
P23416,Transport
P23416,Zinc
P23434,3D-structure
P23434,Disease variant
P23434,Lipoyl
P23434,Mitochondrion
P23434,Neurodegeneration
P23434,Proteomics identification
P23434,Reference proteome
P23434,Transit peptide
P23435,3D-structure
P23435,Cell membrane
P23435,Direct protein sequencing
P23435,Disulfide bond
P23435,Glycoprotein
P23435,Membrane
P23435,Postsynaptic cell membrane
P23435,Proteomics identification
P23435,Reference proteome
P23435,Secreted
P23435,Sialic acid
P23435,Signal
P23435,Synapse
P23443,3D-structure
P23443,Acetylation
P23443,Alternative initiation
P23443,Alternative splicing
P23443,Apoptosis
P23443,ATP-binding
P23443,Cell cycle
P23443,Cytoplasm
P23443,Kinase
P23443,Membrane
P23443,Mitochondrion
P23443,Mitochondrion outer membrane
P23443,Nucleotide-binding
P23443,Nucleus
P23443,Phosphoprotein
P23443,Proteomics identification
P23443,Reference proteome
P23443,Serine/threonine-protein kinase
P23443,Synapse
P23443,Synaptosome
P23443,Transferase
P23443,Translation regulation
P23458,3D-structure
P23458,Acetylation
P23458,ATP-binding
P23458,Disease variant
P23458,Kinase
P23458,Magnesium
P23458,Membrane
P23458,Metal-binding
P23458,Nucleotide-binding
P23458,Phosphoprotein
P23458,Proteomics identification
P23458,Reference proteome
P23458,Repeat
P23458,SH2 domain
P23458,Transferase
P23458,Tyrosine-protein kinase
P23458,Ubl conjugation
P23467,3D-structure
P23467,Alternative splicing
P23467,Angiogenesis
P23467,Glycoprotein
P23467,Hydrolase
P23467,Membrane
P23467,Phosphoprotein
P23467,Protein phosphatase
P23467,Proteomics identification
P23467,Reference proteome
P23467,Repeat
P23467,Signal
P23467,Transmembrane
P23467,Transmembrane helix
P23468,3D-structure
P23468,Alternative splicing
P23468,Disulfide bond
P23468,Glycoprotein
P23468,Hydrolase
P23468,Immunoglobulin domain
P23468,Membrane
P23468,Protein phosphatase
P23468,Proteomics identification
P23468,Receptor
P23468,Reference proteome
P23468,Repeat
P23468,Signal
P23468,Transmembrane
P23468,Transmembrane helix
P23469,3D-structure
P23469,Alternative initiation
P23469,Alternative promoter usage
P23469,Cell membrane
P23469,Cytoplasm
P23469,Glycoprotein
P23469,Hydrolase
P23469,Membrane
P23469,Phosphoprotein
P23469,Protein phosphatase
P23469,Proteomics identification
P23469,Reference proteome
P23469,Repeat
P23469,Signal
P23469,Transmembrane
P23469,Transmembrane helix
P23470,3D-structure
P23470,Alternative splicing
P23470,Disulfide bond
P23470,Glycoprotein
P23470,Hydrolase
P23470,Membrane
P23470,Phosphoprotein
P23470,Protein phosphatase
P23470,Proteomics identification
P23470,Reference proteome
P23470,Repeat
P23470,Signal
P23470,Transmembrane
P23470,Transmembrane helix
P23471,3D-structure
P23471,Alternative splicing
P23471,Cell membrane
P23471,Disulfide bond
P23471,Glycoprotein
P23471,Hydrolase
P23471,Membrane
P23471,Phosphoprotein
P23471,Protein phosphatase
P23471,Proteoglycan
P23471,Proteomics identification
P23471,Reference proteome
P23471,Repeat
P23471,Secreted
P23471,Signal
P23471,Transmembrane
P23471,Transmembrane helix
P23490,Cytoplasm
P23490,Direct protein sequencing
P23490,Disulfide bond
P23490,Ichthyosis
P23490,Isopeptide bond
P23490,Keratinization
P23490,Nucleus
P23490,Palmoplantar keratoderma
P23490,Proteomics identification
P23490,Reference proteome
P23490,Repeat
P23497,3D-structure
P23497,Acetylation
P23497,Alternative splicing
P23497,Coiled coil
P23497,Cytoplasm
P23497,DNA-binding
P23497,Host-virus interaction
P23497,Isopeptide bond
P23497,Nucleus
P23497,Phosphoprotein
P23497,Proteomics identification
P23497,Reference proteome
P23497,Repeat
P23497,Transcription
P23497,Transcription regulation
P23497,Ubl conjugation
P23508,3D-structure
P23508,Alternative splicing
P23508,Cell membrane
P23508,Cell projection
P23508,Cytoplasm
P23508,Membrane
P23508,Nucleus
P23508,Phosphoprotein
P23508,Proteomics identification
P23508,Reference proteome
P23508,Tumor suppressor
P23508,Wnt signaling pathway
P23510,3D-structure
P23510,Alternative splicing
P23510,Cytokine
P23510,Disulfide bond
P23510,Glycoprotein
P23510,Membrane
P23510,Proteomics identification
P23510,Reference proteome
P23510,Signal-anchor
P23510,Systemic lupus erythematosus
P23510,Transmembrane
P23510,Transmembrane helix
P23511,3D-structure
P23511,Activator
P23511,Alternative splicing
P23511,Biological rhythms
P23511,DNA-binding
P23511,Nucleus
P23511,Phosphoprotein
P23511,Proteomics identification
P23511,Reference proteome
P23511,Transcription
P23511,Transcription regulation
P23515,Cell adhesion
P23515,Cell membrane
P23515,Direct protein sequencing
P23515,Glycoprotein
P23515,GPI-anchor
P23515,Leucine-rich repeat
P23515,Lipoprotein
P23515,Membrane
P23515,Proteomics identification
P23515,Reference proteome
P23515,Repeat
P23515,Signal
P23526,3D-structure
P23526,Acetylation
P23526,Alternative splicing
P23526,Copper
P23526,Cytoplasm
P23526,Direct protein sequencing
P23526,Disease variant
P23526,Endoplasmic reticulum
P23526,Hydrolase
P23526,Hydroxylation
P23526,NAD
P23526,Nucleus
P23526,One-carbon metabolism
P23526,Phosphoprotein
P23526,Proteomics identification
P23526,Reference proteome
P23527,3D-structure
P23527,Acetylation
P23527,ADP-ribosylation
P23527,Chromosome
P23527,Direct protein sequencing
P23527,DNA-binding
P23527,Glycoprotein
P23527,Hydroxylation
P23527,Isopeptide bond
P23527,Methylation
P23527,Nucleosome core
P23527,Nucleus
P23527,Phosphoprotein
P23527,Reference proteome
P23527,Ubl conjugation
P23528,3D-structure
P23528,Acetylation
P23528,Actin-binding
P23528,Cell membrane
P23528,Cell projection
P23528,Cytoplasm
P23528,Cytoskeleton
P23528,Direct protein sequencing
P23528,Host-virus interaction
P23528,Isopeptide bond
P23528,Membrane
P23528,Nucleus
P23528,Phosphoprotein
P23528,Proteomics identification
P23528,Reference proteome
P23528,Ubl conjugation
P23560,3D-structure
P23560,Alternative promoter usage
P23560,Alternative splicing
P23560,Cleavage on pair of basic residues
P23560,Direct protein sequencing
P23560,Disulfide bond
P23560,Glycoprotein
P23560,Growth factor
P23560,Proteomics identification
P23560,Reference proteome
P23560,Secreted
P23560,Signal
P23582,3D-structure
P23582,Cleavage on pair of basic residues
P23582,Direct protein sequencing
P23582,Disulfide bond
P23582,Hormone
P23582,Osteogenesis
P23582,Pharmaceutical
P23582,Proteomics identification
P23582,Reference proteome
P23582,Secreted
P23582,Signal
P23582,Vasoactive
P23588,3D-structure
P23588,Acetylation
P23588,Alternative splicing
P23588,Direct protein sequencing
P23588,Initiation factor
P23588,Isopeptide bond
P23588,Phosphoprotein
P23588,Protein biosynthesis
P23588,Proteomics identification
P23588,Reference proteome
P23588,RNA-binding
P23588,Ubl conjugation
P23610,3D-structure
P23610,Acetylation
P23610,Cytoplasm
P23610,Endosome
P23610,Nucleus
P23610,Proteomics identification
P23610,Reference proteome
P23634,3D-structure
P23634,Alternative splicing
P23634,ATP-binding
P23634,Calcium
P23634,Calcium transport
P23634,Calmodulin-binding
P23634,Cell membrane
P23634,Cell projection
P23634,Cilium
P23634,Direct protein sequencing
P23634,Flagellum
P23634,Ion transport
P23634,Magnesium
P23634,Membrane
P23634,Metal-binding
P23634,Nucleotide-binding
P23634,Phosphoprotein
P23634,Proteomics identification
P23634,Reference proteome
P23634,Translocase
P23634,Transmembrane
P23634,Transmembrane helix
P23634,Transport
P23677,3D-structure
P23677,ATP-binding
P23677,Calmodulin-binding
P23677,Cytoplasm
P23677,Cytoskeleton
P23677,Kinase
P23677,Methylation
P23677,Nucleotide-binding
P23677,Phosphoprotein
P23677,Proteomics identification
P23677,Reference proteome
P23677,Transferase
P23743,3D-structure
P23743,Acetylation
P23743,Alternative splicing
P23743,ATP-binding
P23743,Calcium
P23743,Cytoplasm
P23743,Kinase
P23743,Lipid metabolism
P23743,Metal-binding
P23743,Nucleotide-binding
P23743,Proteomics identification
P23743,Reference proteome
P23743,Repeat
P23743,Transferase
P23743,Zinc
P23743,Zinc-finger
P23759,Acetylation
P23759,Alternative splicing
P23759,Chromosomal rearrangement
P23759,Developmental protein
P23759,Disease variant
P23759,DNA-binding
P23759,Homeobox
P23759,Myogenesis
P23759,Nucleus
P23759,Paired box
P23759,Proteomics identification
P23759,Proto-oncogene
P23759,Reference proteome
P23759,Transcription
P23759,Transcription regulation
P23760,3D-structure
P23760,Alternative splicing
P23760,Chromosomal rearrangement
P23760,Deafness
P23760,Developmental protein
P23760,Disease variant
P23760,DNA-binding
P23760,Homeobox
P23760,Myogenesis
P23760,Neurogenesis
P23760,Nucleus
P23760,Paired box
P23760,Phosphoprotein
P23760,Proteomics identification
P23760,Proto-oncogene
P23760,Reference proteome
P23760,Transcription
P23760,Transcription regulation
P23760,Waardenburg syndrome
P23763,Alternative splicing
P23763,Coiled coil
P23763,Congenital myasthenic syndrome
P23763,Cytoplasmic vesicle
P23763,Disease variant
P23763,Membrane
P23763,Mitochondrion
P23763,Mitochondrion outer membrane
P23763,Neurodegeneration
P23763,Phosphoprotein
P23763,Proteomics identification
P23763,Reference proteome
P23763,Synapse
P23763,Synaptosome
P23763,Transmembrane
P23763,Transmembrane helix
P23769,3D-structure
P23769,Activator
P23769,Alternative splicing
P23769,Disease variant
P23769,DNA-binding
P23769,Isopeptide bond
P23769,Metal-binding
P23769,Methylation
P23769,Nucleus
P23769,Phagocytosis
P23769,Phosphoprotein
P23769,Proteomics identification
P23769,Reference proteome
P23769,Repeat
P23769,Transcription
P23769,Transcription regulation
P23769,Ubl conjugation
P23769,Zinc
P23769,Zinc-finger
P23771,3D-structure
P23771,Activator
P23771,Alternative splicing
P23771,Deafness
P23771,Disease variant
P23771,DNA-binding
P23771,Immunity
P23771,Innate immunity
P23771,Metal-binding
P23771,Nucleus
P23771,Phosphoprotein
P23771,Proteomics identification
P23771,Reference proteome
P23771,Repeat
P23771,Transcription
P23771,Transcription regulation
P23771,Zinc
P23771,Zinc-finger
P23786,Acetylation
P23786,Acyltransferase
P23786,Direct protein sequencing
P23786,Disease variant
P23786,Fatty acid metabolism
P23786,Lipid metabolism
P23786,Membrane
P23786,Mitochondrion
P23786,Mitochondrion inner membrane
P23786,Proteomics identification
P23786,Reference proteome
P23786,Transferase
P23786,Transit peptide
P23786,Transport
P23919,3D-structure
P23919,Acetylation
P23919,Alternative splicing
P23919,ATP-binding
P23919,Disease variant
P23919,Intellectual disability
P23919,Kinase
P23919,Neurodegeneration
P23919,Nucleotide biosynthesis
P23919,Nucleotide-binding
P23919,Proteomics identification
P23919,Reference proteome
P23919,Transferase
P23921,3D-structure
P23921,Acetylation
P23921,Allosteric enzyme
P23921,ATP-binding
P23921,Cytoplasm
P23921,Deoxyribonucleotide synthesis
P23921,Disulfide bond
P23921,Nucleotide-binding
P23921,Oxidoreductase
P23921,Phosphoprotein
P23921,Primary mitochondrial disease
P23921,Progressive external ophthalmoplegia
P23921,Proteomics identification
P23921,Reference proteome
P23942,3D-structure
P23942,Cell adhesion
P23942,Cell projection
P23942,Cone-rod dystrophy
P23942,Disease variant
P23942,Disulfide bond
P23942,Glycoprotein
P23942,Membrane
P23942,Proteomics identification
P23942,Reference proteome
P23942,Retinitis pigmentosa
P23942,Sensory transduction
P23942,Transmembrane
P23942,Transmembrane helix
P23942,Vision
P23945,3D-structure
P23945,Alternative splicing
P23945,Cell membrane
P23945,Disease variant
P23945,Disulfide bond
P23945,G protein-coupled receptor
P23945,Glycoprotein
P23945,Leucine-rich repeat
P23945,Membrane
P23945,Proteomics identification
P23945,Receptor
P23945,Reference proteome
P23945,Repeat
P23945,Signal
P23945,Sulfation
P23945,Transducer
P23945,Transmembrane
P23945,Transmembrane helix
P23946,3D-structure
P23946,Alternative splicing
P23946,Direct protein sequencing
P23946,Disulfide bond
P23946,Glycoprotein
P23946,Hydrolase
P23946,Protease
P23946,Proteomics identification
P23946,Reference proteome
P23946,Secreted
P23946,Serine protease
P23946,Signal
P23946,Zymogen
P23975,3D-structure
P23975,Alternative splicing
P23975,Cell membrane
P23975,Cell projection
P23975,Disease variant
P23975,Disulfide bond
P23975,Glycoprotein
P23975,Lipoprotein
P23975,Membrane
P23975,Metal-binding
P23975,Neurotransmitter transport
P23975,Palmitate
P23975,Proteomics identification
P23975,Reference proteome
P23975,Sodium
P23975,Symport
P23975,Synapse
P23975,Synaptosome
P23975,Transmembrane
P23975,Transmembrane helix
P23975,Transport
P24001,Alternative splicing
P24001,Cytokine
P24001,Proteomics identification
P24001,Reference proteome
P24001,Secreted
P24001,Signal
P24043,3D-structure
P24043,Basement membrane
P24043,Cell adhesion
P24043,Coiled coil
P24043,Congenital muscular dystrophy
P24043,Direct protein sequencing
P24043,Disease variant
P24043,Disulfide bond
P24043,Extracellular matrix
P24043,Glycoprotein
P24043,Laminin EGF-like domain
P24043,Limb-girdle muscular dystrophy
