accession,has_pdb
Q9BSY4,True
Q9BTE0,False
Q9BTV7,False
Q9BTY7,False
Q9BUA6,False
Q9BUJ0,False
Q9BV87,False
Q9BV97,False
Q9BVM2,False
Q9BVV8,False
Q9BWD3,False
Q9BWT6,False
Q9BWV2,False
Q9BWW9,False
Q9BX51,False
Q9BX69,False
Q9BX73,False
Q9BXM9,False
Q9BXN6,False
Q9BXU8,False
Q9BXW7,False
Q9BXX2,False
Q9BXX3,True
Q9BXY0,True
Q9BXY5,False
Q9BY19,False
Q9BY31,False
Q9BY60,False
Q9BY71,False
Q9BYD9,False
Q9BYE4,False
Q9BYG7,False
Q9BYJ0,False
Q9BYN8,True
Q9BYT5,False
Q9BYU5,False
Q9BZE3,False
Q9BZK3,False
Q9BZW5,False
Q9C010,False
Q9C0B7,False
Q9C0B9,False
Q9C0D4,False
Q9C0I3,False
Q9C0I9,False
Q9C0K3,False
Q9GIP4,False
Q9GZK3,False
Q9GZK7,False
Q9GZM3,False
Q9GZN6,False
Q9GZN8,False
Q9GZP8,False
Q9GZU3,False
Q9GZW5,False
Q9H098,False
Q9H0M5,False
Q9H0R4,True
Q9H106,False
Q9H114,False
Q9H1C3,False
Q9H1C7,False
Q9H1H1,False
Q9H1M0,False
Q9H1M3,False
Q9H1Q7,False
Q9H1Z4,False
Q9H2C5,False
Q9H2I8,False
Q9H2Z4,False
Q9H321,False
Q9H322,False
Q9H343,False
Q9H344,False
Q9H346,False
Q9H3H9,False
Q9H3V2,False
Q9H3W5,False
Q9H3Y0,False
Q9H3Y8,False
Q9H425,False
Q9H496,False
Q9H628,False
Q9H6A0,False
Q9H6B1,False
Q9H6Y5,True
Q9H720,False
Q9H7J1,False
Q9H7L2,False
Q9H7X2,False
Q9H7Y0,False
Q9H819,False
Q9H841,False
Q9H853,False
Q9H8G1,False
Q9H8G2,False
Q9H8M1,False
Q9H8S5,False
Q9H8U3,True
Q9H939,False
Q9H963,False
Q9H972,False
Q9H9S3,False
Q9H9S4,True
Q9HA90,False
Q9HAH1,False
Q9HB31,False
Q9HBF5,False
Q9HBJ0,False
Q9HBL6,False
Q9HBL7,False
Q9HBT7,False
Q9HC57,False
Q9HCE3,False
Q9HCJ3,True
Q9HCJ5,False
Q9HCK1,False
Q9HCL3,False
Q9HCM7,False
Q9HCS5,False
Q9HCZ1,False
Q9HD45,False
Q9HDB8,False
Q9NNX9,False
Q9NNZ3,False
Q9NNZ6,False
Q9NQ35,False
Q9NQF3,False
Q9NRC9,False
Q9NRD0,False
Q9NRP2,False
Q9NRR1,False
Q9NS67,False
Q9NS85,False
Q9NSJ1,False
Q9NSY2,True
Q9NU23,False
Q9NUG4,False
Q9NUG6,False
Q9NVA4,False
Q9NVE4,False
Q9NVM1,False
Q9NVM6,True
Q9NVR0,True
Q9NW07,False
Q9NW61,False
Q9NW82,True
Q9NX00,False
Q9NX05,False
Q9NX31,False
Q9NX36,False
Q9NX77,False
Q9NXD2,False
Q9NXH8,False
Q9NXJ0,False
Q9NXN4,True
Q9NXP7,False
Q9NXS3,False
Q9NXU5,True
Q9NXZ1,True
Q9NY43,True
Q9NY87,False
Q9NYF3,False
Q9NYS7,False
Q9NYT0,True
Q9NYT6,False
Q9NZH4,False
Q9NZP0,False
Q9NZP2,False
Q9NZP5,False
Q9P016,True
Q9P1A2,False
Q9P1F3,True
Q9P1P4,False
Q9P1P5,False
Q9P1Q5,False
Q9P1V8,False
Q9P1Z9,False
Q9P215,False
Q9P255,False
Q9P281,False
Q9P2B7,False
Q9P2D6,False
Q9P2F5,False
Q9P2S6,False
Q9P2Z0,False
Q9UC06,False
Q9UD57,False
Q9UDX4,True
Q9UF02,False
Q9UF47,False
Q9UFN0,False
Q9UG63,False
Q9UGF5,False
Q9UGF6,False
Q9UGF7,False
Q9UGV2,True
Q9UH36,False
Q9UIG5,False
Q9UJ72,False
Q9UJC5,True
Q9UJH8,False
Q9UJN7,False
Q9UK10,False
Q9UK28,False
Q9UKI3,False
Q9UKQ9,False
Q9UKY7,False
Q9UL59,False
Q9ULD9,False
Q9ULL0,False
Q9ULM0,False
Q9UMS5,False
Q9UND3,False
Q9UNX3,False
Q9UPR6,False
Q9UQ74,False
Q9XRX5,False
Q9Y236,False
Q9Y291,True
Q9Y2B9,False
Q9Y2E4,False
Q9Y2G7,False
Q9Y2H5,True
Q9Y2S6,False
Q9Y312,True
Q9Y343,True
Q9Y3B1,True
Q9Y3B9,True
Q9Y3C1,True
Q9Y3N9,False
Q9Y3T6,False
Q9Y485,False
Q9Y4A0,False
Q9Y4A9,False
Q9Y4E6,False
Q9Y519,False
Q9Y534,False
Q9Y536,False
Q9Y581,False
Q9Y5P0,False
Q9Y5P2,False
Q9Y5V0,False
Q9Y614,False
Q9Y693,False
Q9Y6F7,True
Q9Y6R6,False
Q9Y6U7,False
Q9Y6X4,False
Q9Y6Z4,False
A0A024R1R8,False
A0A075B6S0,False
A0A075B6Y3,False
A0A075B6Y9,False
A0A075B700,False
A0A075B706,False
A0A075B759,False
A0A087WTH1,False
A0A087WUL8,False
A0A087WWS6,False
A0A087WXS9,False
A0A087X1G2,False
A0A096LNP1,False
A0A096LP49,False
A0A096LPK9,False
A0A0A0MT70,False
A0A0A0MT76,False
A0A0A0MT78,False
A0A0A0MT87,False
A0A0A0MT89,False
A0A0A0MT94,False
A0A0A0MTA4,False
A0A0A0MTA7,False
A0A0B4J200,True
A0A0B4J2A2,False
A0A0C4DH62,False
A0A0D9SF12,False
A0A0G2JMD5,False
A0A0J9YWL9,False
A0A0J9YWP8,False
A0A0J9YWX3,False
A0A0J9YX06,True
A0A0J9YX57,False
A0A0J9YXA8,False
A0A0J9YXG5,False
A0A0J9YXM7,False
A0A0J9YXV3,False
A0A0J9YY54,False
A0A0U1RQE8,False
A0A0U1RQI7,False
A0A0U1RR11,False
A0A0U1RRI6,False
A0A0U1RRK4,False
A0A0U1RRL7,False
A0A0X1KG70,False
A0A183,False
A0A1B0GTD5,False
A0A1B0GTH6,False
A0A1B0GTH9,False
A0A1B0GTI1,False
A0A1B0GTI8,False
A0A1B0GTL2,False
A0A1B0GTR0,False
A0A1B0GTR3,False
A0A1B0GTR4,False
A0A1B0GTS1,False
A0A1B0GTU1,False
A0A1B0GTY4,False
A0A1B0GTZ2,False
A0A1B0GUA7,False
A0A1B0GUI7,False
A0A1B0GUJ8,False
A0A1B0GUV7,False
A0A1B0GUW6,False
A0A1B0GUX0,False
A0A1B0GUY1,False
A0A1B0GV03,False
A0A1B0GVB3,False
A0A1B0GVG4,False
A0A1B0GVH7,False
A0A1B0GVK7,False
A0A1B0GVN3,False
A0A1B0GVQ3,False
A0A1B0GVR7,False
A0A1B0GVS7,False
A0A1B0GVT2,False
A0A1B0GVV1,False
A0A1B0GVX0,False
A0A1B0GVY4,False
A0A1B0GVZ6,False
A0A1B0GW64,False
A0A1B0GWB2,False
A0A1B0GWH4,False
A0A1B0GWH6,False
A0A1B0GWK0,False
A0A1W2PP81,False
A0A1W2PPE2,False
A0A1W2PPF3,False
A0A1W2PPG7,False
A0A1W2PPH5,False
A0A1W2PPK0,False
A0A1W2PPL8,False
A0A1W2PPW3,False
A0A1W2PQ09,False
A0A1W2PQ27,False
A0A1W2PQ64,False
A0A1W2PQ72,False
A0A1W2PQ73,False
A0A1W2PQC6,False
A0A1W2PQJ5,False
A0A1W2PQL4,False
A0A1W2PQU2,False
A0A1W2PR48,False
A0A1W2PR64,False
A0A1W2PR75,False
A0A1W2PR95,False
A0A1W2PRP0,False
A0A1W2PRV1,False
A0A1W2PS18,False
A0A286YEV6,False
A0A286YEX9,False
A0A286YEY9,False
A0A286YF01,False
A0A286YF46,False
A0A286YF58,False
A0A286YF60,False
A0A286YF77,False
A0A286YFB4,False
A0A286YFG1,False
A0A2R8Y4L2,False
A0A2R8Y4Y8,False
A0A2R8Y7Y5,False
A0A2R8YCJ5,False
A0A2R8YFL7,False
A0A2R8YFM6,False
A0A3B3IRV3,False
A0A3B3IT33,False
A0A3B3IU46,False
A0A3G1DJK2,False
A0A3G1DJN1,False
A0A3G1DJQ2,False
A0A494BZU4,False
A0A494C071,False
A0A494C086,False
A0A494C0Z2,False
A0A494C103,False
A0A494C191,False
A0A494C1I1,False
A0A5F9ZHS7,False
A0A7I2V3R4,False
A0A8V8TMC4,False
A0A8V8TNH8,False
A0A8V8TPE2,False
A0PG75,False
A0PJX8,False
A0PJZ0,False
A0ZSE6,False
A1A4G5,False
A1L157,False
A1L162,False
A1L170,False
A1L429,False
A1L443,False
A2A2Z9,False
A2A368,False
A2RU37,False
A2RU67,False
A2RUQ5,False
A2RUT3,False
A3QJZ6,False
A3QJZ7,False
A4D1E1,False
A4D1F6,False
A4D1Z8,False
A4D263,False
A4FU28,False
A4QPB2,False
A5YM69,False
A6NC05,False
A6NC57,False
A6NC62,False
A6NC97,False
A6NCF5,False
A6NCF6,False
A6NCI5,False
A6NCI8,False
A6NCJ1,False
A6NCK2,False
A6NCL2,False
A6NCL7,False
A6NCN8,False
A6NCQ9,False
A6ND91,False
A6NDE8,False
A6NDK9,False
A6NDL7,False
A6NDX4,False
A6NDY2,False
A6NDZ8,False
A6NE01,False
A6NE02,False
A6NE82,False
A6NEE1,False
A6NEF3,False
A6NEH6,False
A6NEH8,False
A6NEK1,False
A6NEL3,False
A6NEN9,False
A6NEQ2,True
A6NEV1,False
A6NEY8,False
A6NF01,False
A6NFA0,False
A6NFE2,False
A6NFF2,False
A6NFN9,False
A6NFT4,True
A6NFU0,False
A6NFU8,False
A6NFY4,False
A6NFZ4,False
A6NGA9,False
A6NGB0,False
A6NGB7,False
A6NGE4,False
A6NGG3,False
A6NGH7,False
A6NGH8,False
A6NGK3,False
A6NGN4,False
A6NGR9,False
A6NGS2,False
A6NGU7,False
A6NGW2,False
A6NGY1,False
A6NGZ8,False
A6NH11,False
A6NH13,False
A6NHN6,False
A6NHP3,False
A6NHY2,False
A6NHZ5,False
A6NI03,False
A6NI47,False
A6NI56,False
A6NI86,False
A6NIE6,False
A6NIJ5,False
A6NIK2,False
A6NIN4,False
A6NIV6,False
A6NIY4,False
A6NJ08,False
A6NJ64,False
A6NJ69,False
A6NJ88,False
A6NJG2,False
A6NJJ6,False
A6NJQ4,False
A6NJR5,False
A6NJU9,False
A6NJY1,False
A6NK44,True
A6NKC0,False
A6NKC9,False
A6NKF7,False
A6NKH3,False
A6NKL6,False
A6NKN8,False
A6NKP2,False
A6NKU9,False
A6NKW6,False
A6NLC5,False
A6NLC8,False
A6NLE4,False
A6NLI5,False
A6NLU5,False
A6NLX4,False
A6NM36,False
A6NM45,False
A6NM62,False
A6NMA1,False
A6NMD0,False
A6NMD2,False
A6NMK7,False
A6NMK8,False
A6NN73,False
A6NN90,False
A6NNC1,False
A6NNJ1,False
A6NNL0,False
A6NNL5,False
A6NNT2,False
A6NNV3,False
A6PVY3,False
A7E2S9,False
A8K010,False
A8MQ11,False
A8MQ14,False
A8MQB3,False
A8MRT5,False
A8MSI8,False
A8MT19,False
A8MT33,False
A8MT65,False
A8MTT3,False
A8MTW9,False
A8MUL3,False
A8MUN3,False
A8MUP6,False
A8MUU1,False
A8MUX0,False
A8MUZ8,False
A8MV57,False
A8MVJ9,False
A8MVX0,False
A8MWA6,False
A8MWL6,False
A8MWL7,False
A8MWV9,False
A8MX19,False
A8MX34,False
A8MXJ8,False
A8MXQ7,False
A8MXT2,False
A8MXV6,False
A8MXZ1,False
A8MYA2,False
A8MYB1,False
A8MYZ0,False
A8MZ36,False
A8MZ97,False
A8MZA4,False
A8MZH6,False
B0FP48,False
B1AH88,False
B1AK76,False
B1AL46,False
B1ANH7,False
B1ANY3,False
B1ATL7,False
B2RBV5,False
B2RD01,False
B2RV13,False
B2RXF0,False
B3GLJ2,False
B3KS81,False
B4DYI2,False
B4DZS4,False
B4E2M5,False
B5MCY1,False
B5MD39,False
B6SEH8,False
B6SEH9,False
B7Z1M9,False
B7Z368,False
B7Z6K7,False
B7ZW38,False
C0HLS1,True
C0HMG9,False
C9J202,False
C9J3V5,False
C9J7I0,False
C9JBD0,False
C9JG80,False
C9JI98,False
C9JJ37,False
C9JL84,False
C9JN71,False
C9JQI7,False
C9JTQ0,False
C9JVW0,False
D3DTV9,False
D6RBM5,False
D6REC4,False
D6RF30,False
D6RGX4,False
E5RG02,False
E5RHQ5,False
E5RIL1,False
E5RJ46,False
E5RJM6,False
E5RQL4,False
E7ERA6,False
E7EW31,False
E9PGG2,False
E9PI22,False
E9PJ23,False
E9PJI5,False
E9PKD4,False
E9PQR5,False
F2Z333,False
F5GYI3,False
F5H284,False
F5H4A9,False
F5H4B4,False
F8VTS6,False
F8W0I5,False
F8W1W9,False
F8WBI6,False
F8WCM5,True
G3V211,False
H0UI37,False
H0Y7S4,False
H0YKK7,False
H0YM25,False
H3BPF8,False
H3BPM6,False
H3BQJ8,False
H3BQL2,False
H3BQW9,False
H3BR10,False
H3BTG2,False
H3BU77,False
H3BUK9,False
H3BV12,False
H7BZ55,False
H7C241,False
H7C350,False
I1YAP6,False
I3L0S3,False
I3L1E1,False
I3L3L1,False
I6L899,False
K7EIQ3,False
M0QZC1,False
O00193,False
O14603,False
O14609,False
O14683,False
O15172,False
O15428,False
O43261,False
O43304,False
O60688,False
O60813,False
O75071,False
O75200,False
O75264,False
O76042,False
O95177,False
O95397,False
O95473,False
O95561,False
O95567,False
O95626,False
O95873,False
O96002,False
P02728,False
P02729,False
P09565,False
P0C221,False
P0C2L3,False
P0C2S0,False
P0C2W7,False
P0C2Y1,False
P0C671,True
P0C672,False
P0C6C1,False
P0C6P0,False
P0C7L1,False
P0C7M6,False
P0C7M8,False
P0C7N4,False
P0C7N5,False
P0C7N8,False
P0C7P2,False
P0C7T7,False
P0C7T8,False
P0C7V0,False
P0C7V4,False
P0C7V6,False
P0C7V8,False
P0C7V9,False
P0C7W0,False
P0C7W8,False
P0C7W9,False
P0C7X0,False
P0C7X3,False
P0C851,False
P0C853,False
P0C854,False
P0C864,False
P0C866,False
P0C874,False
P0CAT3,False
P0CB48,False
P0CE71,False
P0CF75,False
P0CG23,False
P0CG32,False
P0CG33,False
P0CG41,False
P0CI00,False
P0CI01,False
P0CJ68,False
P0CJ69,False
P0CJ70,False
P0CJ71,False
P0CJ73,False
P0CJ74,False
P0CJ75,False
P0CJ76,False
P0CJ77,False
P0CJ85,True
P0CJ86,False
P0CJ87,False
P0CJ88,False
P0CJ89,False
P0CJ90,False
P0CJ92,False
P0CL80,False
P0CL81,False
P0CL83,False
P0CL84,False
P0CL85,False
P0CW19,False
P0CW21,False
P0CW24,False
P0CW27,False
P0DI80,False
P0DJ93,False
P0DJG4,False
P0DJH9,False
P0DJR0,False
P0DKX0,False
P0DKX4,False
P0DL12,False
P0DMB1,False
P0DMB2,False
P0DMP1,False
P0DMQ5,False
P0DMR1,False
P0DMR2,False
P0DMR3,False
P0DMT0,False
P0DMU7,False
P0DMU8,False
P0DMV0,False
P0DN25,False
P0DN26,False
P0DO92,False
P0DO97,False
P0DOY5,False
P0DP75,False
P0DPA3,False
P0DPD5,False
P0DPE3,False
P0DPF2,False
P0DPF6,False
P0DPH9,False
P0DPI3,False
P0DPI4,False
P0DPQ3,False
P0DPR3,False
P0DQW0,False
P0DSN6,False
P0DSO1,False
P0DSO3,False
P0DTA3,False
P0DTE0,False
P0DTF9,False
P0DTL4,False
P0DUD1,False
P0DUD2,False
P0DUD3,False
P0DUD4,False
P0DUQ1,False
P0DUX0,False
P0DUX1,False
P0DV73,False
P0DV74,False
P0DV75,False
P0DV76,False
P0DV79,False
P0DW11,False
P0DW12,False
P0DW13,False
P0DW14,False
P0DX00,False
P0DX01,False
P0DX02,False
P0DX04,False
P0DX52,False
P0DY27,False
P22103,False
P49223,False
P56555,False
P58505,False
P58512,False
P58550,False
P59036,False
P59037,False
P59052,False
P59091,False
P59095,True
P60606,False
P61568,False
P61571,False
P61572,False
P61573,False
P61574,False
P61575,False
P61576,False
P61578,False
P61579,False
P61580,False
P61581,False
P61582,False
P61583,False
P86434,False
P86478,False
P86481,False
P86496,False
Q05C16,False
Q08AI8,False
Q08E93,False
Q0D2K2,False
Q0D2K5,False
Q0IIN9,False
Q0P5P2,False
Q0P641,False
Q0P670,False
Q0P6H9,False
Q0VAA2,False
Q0VDI3,False
Q0VF49,False
Q12766,False
Q13070,False
Q13278,False
Q13670,False
Q14236,False
Q147U7,False
Q15053,False
Q15195,False
Q15527,False
Q156A1,False
Q15846,False
Q15940,False
Q16473,False
Q17RA5,False
Q17RM4,False
Q17RP2,False
Q17RQ9,False
Q1A5X6,False
Q1A5X7,False
Q1AE95,False
Q1T7F1,False
Q1W209,False
Q2M238,False
Q2M243,False
Q2M2E5,False
Q2M3A8,False
Q2TAM9,False
Q30KQ7,False
Q32M84,False
Q32M92,False
Q3B7S5,False
Q3C1V0,False
Q3C1V1,False
Q3C1V9,False
Q3KRA6,False
Q3LHN0,False
Q3LHN1,False
Q3LI54,False
Q3LI58,False
Q3LI60,False
Q3LI62,False
Q3LI63,False
Q3LI68,False
Q3MIP1,False
Q3MIV0,False
Q3MJ40,False
Q3SXM0,False
Q3SY05,False
Q3SYA9,False
Q3Y452,False
Q3ZCU0,False
Q3ZCV2,False
Q3ZLR7,False
Q494R0,False
Q495Y7,False
Q495Y8,False
Q495Z4,False
Q49A33,False
Q49AM3,False
Q49AS3,False
Q4AC99,False
Q4G0G2,False
Q4G0G5,False
Q4G0N0,False
Q4G0N7,False
Q4QY38,False
Q4UJ75,False
Q4V321,False
Q4V326,False
Q4V348,False
Q4VC31,False
Q4VX62,False
Q4W4Y0,False
Q4W5G0,False
Q502X0,False
Q52LC2,False
Q537H7,False
Q538Z0,False
Q53LP3,False
Q53RE8,False
Q53SZ7,False
Q569G3,False
Q569K6,False
Q59GN2,False
Q5BKU9,False
Q5BKY1,False
Q5BKY6,False
Q5CZ79,False
Q5DJT8,False
Q5EBN2,False
Q5FWF7,False
Q5GAN3,False
Q5GAN4,False
Q5H8A3,True
Q5H943,False
Q5H9B9,False
Q5H9E4,False
Q5H9J9,False
Q5HY64,False
Q5HYC2,False
Q5HYW3,False
Q5JNZ5,False
Q5JQD4,False
Q5JRK9,False
Q5JSQ8,False
Q5JSS6,True
Q5JTB6,False
Q5JTN6,False
Q5JTZ5,False
Q5JUQ0,False
Q5JUR7,False
Q5JVX7,False
Q5JWF8,False
Q5JXB2,False
Q5JXX7,False
Q5JYT7,False
Q5K130,False
Q5K131,False
Q5MJ07,False
Q5MJ08,False
Q5MNV8,False
Q5NE16,False
Q5QFB9,False
Q5QJ38,False
Q5R3I4,False
Q5SQ80,False
Q5SQH8,False
Q5SQS7,False
Q5SQS8,False
Q5SR53,False
Q5SRD1,False
Q5SVJ3,False
Q5SVZ6,False
Q5SWH9,False
Q5SWL7,False
Q5SWL8,False
Q5SY13,False
Q5SZB4,False
Q5T035,False
Q5T036,False
Q5T089,False
Q5T0U0,False
Q5T0Z8,False
Q5T2N8,False
Q5T2Q4,False
Q5T4H9,False
Q5T4I8,False
Q5T5F5,False
Q5T5N4,False
Q5T6C5,False
Q5T6M2,False
Q5T6R2,False
Q5T6X4,False
Q5T742,False
Q5T750,False
Q5T8I3,False
Q5T8R8,False
Q5T953,False
Q5T9Z0,False
Q5TAA0,False
Q5TBE3,False
Q5TBK1,False
Q5TC04,False
Q5TC84,False
Q5TF58,False
Q5TG53,False
Q5TGI0,False
Q5TGJ6,False
Q5TGL8,False
Q5TGP6,False
Q5TYW2,False
Q5U4N7,False
Q5U4P2,False
Q5U5X8,False
Q5U649,False
Q5VSP4,False
Q5VSR9,False
Q5VT03,False
Q5VT28,False
Q5VT98,False
Q5VTA0,False
Q5VTL7,False
Q5VU36,False
Q5VU92,False
Q5VUR7,False
Q5VUY2,False
Q5VV16,False
Q5VVB8,False
Q5VVC0,False
Q5VVH2,False
Q5VVP1,False
Q5VW00,False
Q5VWM3,False
Q5VWM4,False
Q5VWM6,False
Q5VXD3,False
Q5VXH5,False
Q5VYP0,False
Q5VYY1,False
Q5VZ18,False
Q5VZQ5,False
Q5VZR2,False
Q5W064,False
Q5W0N0,False
Q5W150,False
Q5W188,False
Q629K1,False
Q63HN1,False
Q658T7,False
Q68CR7,False
Q68D20,False
Q69YW2,False
Q69YZ2,False
Q6B9Z1,False
Q6DCA0,False
Q6GV28,False
Q6ICI0,False
Q6IE37,False
Q6IPW1,False
Q6JVE5,False
Q6L9T8,False
Q6MZM9,False
Q6MZN7,False
Q6NSI1,False
Q6NSI3,False
Q6NT46,False
Q6NUI1,False
Q6NUN7,False
Q6NV74,False
Q6NVV0,False
Q6NVV1,False
Q6NXN4,False
Q6NXP0,False
Q6NXP6,False
Q6P047,False
Q6P0A1,False
Q6P1M9,False
Q6P1R3,False
Q6P1X6,False
Q6P2C0,False
Q6P2I7,False
Q6P2S7,False
Q6P387,False
Q6P3W6,False
Q6P3X3,False
Q6P3X8,False
Q6P575,False
Q6PDB4,False
Q6PEV8,False
Q6PGQ1,False
Q6PIV7,False
Q6PIY5,False
Q6PJE2,False
Q6PK57,False
Q6Q795,False
Q6QAJ8,False
Q6T311,False
Q6UDR6,False
Q6UWF9,False
Q6UWH6,False
Q6UWW0,True
Q6UXB0,False
Q6UXD1,False
Q6UXP3,False
Q6UXP7,False
Q6UXQ8,False
Q6UXR4,False
Q6UXR6,False
Q6UXU0,False
Q6UY13,False
Q6UYE1,False
Q6WQI6,False
Q6WRX3,False
Q6X4T0,False
Q6XLA1,False
Q6XXX2,False
Q6ZMT9,False
Q6ZMU1,False
Q6ZN03,False
Q6ZN92,False
Q6ZNB5,False
Q6ZNQ3,False
Q6ZP68,False
Q6ZQN5,False
Q6ZQQ2,False
Q6ZQT0,False
Q6ZQY2,False
Q6ZRC1,False
Q6ZRK6,False
Q6ZRP0,False
Q6ZRR7,False
Q6ZRT6,False
Q6ZRV3,False
Q6ZS02,False
Q6ZS62,False
Q6ZSC3,False
Q6ZSJ8,False
Q6ZSR3,False
Q6ZSR9,False
Q6ZST2,False
Q6ZST4,False
Q6ZSU1,False
Q6ZT52,False
Q6ZTB9,False
Q6ZTK2,False
Q6ZTZ1,False
Q6ZU45,False
Q6ZUA9,False
Q6ZUB0,False
Q6ZUF6,False
Q6ZUL3,False
Q6ZUS5,False
Q6ZUU3,False
Q6ZV70,False
Q6ZV77,False
Q6ZV80,False
Q6ZVK1,False
Q6ZVN7,False
Q6ZVS7,False
Q6ZVW7,False
Q6ZW13,False
Q6ZWI9,False
Q71RG6,False
Q75LS8,False
Q75MW2,False
Q7Z2F6,False
Q7Z2R9,False
Q7Z2V1,False
Q7Z2X7,False
Q7Z3B0,False
Q7Z4B0,False
Q7Z5D8,False
Q7Z5U6,False
Q7Z6I8,False
Q7Z7L8,False
Q86SG4,False
Q86SH4,False
Q86SY8,False
Q86T23,False
Q86TI4,False
Q86TZ1,False
Q86U02,False
Q86U17,False
Q86UD1,False
Q86UD7,False
Q86UF4,False
Q86UP9,False
Q86UV7,False
Q86V85,False
Q86WZ0,False
Q86X40,False
Q86X53,False
Q86X59,False
Q86X60,False
Q86XI8,False
Q86Y27,False
Q86Y28,False
Q86Y29,False
Q86Y30,False
Q8IU53,False
Q8IUI4,False
Q8IV32,False
Q8IV56,False
Q8IVB5,False
Q8IVE0,False
Q8IVF1,False
Q8IVJ8,False
Q8IVK1,False
Q8IWA6,False
Q8IWD5,False
Q8IWF7,False
Q8IWF9,False
Q8IWN6,False
Q8IX95,False
Q8IXL9,False
Q8IXQ8,False
Q8IXR5,False
Q8IXR9,False
Q8IXS0,False
Q8IY45,False
Q8IYA2,False
Q8IYD2,False
Q8IYN6,True
Q8IYQ7,False
Q8IZ63,False
Q8IZJ6,False
Q8IZQ5,False
Q8MH63,False
Q8N0U4,False
Q8N0V1,False
Q8N0W5,False
Q8N0W7,False
Q8N123,False
Q8N1P7,False
Q8N1V8,False
Q8N1Y9,False
Q8N239,False
Q8N2C3,False
Q8N2G6,False
Q8N2R8,False
Q8N2U0,False
Q8N309,False
Q8N319,False
Q8N326,False
Q8N398,False
Q8N412,False
Q8N431,False
Q8N446,False
Q8N485,False
Q8N4B5,False
Q8N4C9,False
Q8N4K4,False
Q8N4L4,False
Q8N4P6,False
Q8N4W6,False
Q8N535,False
Q8N5N4,False
Q8N5Q1,False
Q8N5S3,False
Q8N5U0,False
Q8N5W8,False
Q8N614,False
Q8N6C7,False
Q8N6G2,False
Q8N6L7,False
Q8N6N2,False
Q8N6Q8,False
Q8N6V4,False
Q8N755,False
Q8N769,False
Q8N7C4,False
Q8N7L0,False
Q8N7N1,False
Q8N7Q2,False
Q8N7R1,False
Q8N7S6,False
Q8N7U9,False
Q8N7X8,False
Q8N7Y1,False
Q8N7Z2,False
Q8N813,False
Q8N816,False
Q8N888,False
Q8N8A8,False
Q8N8D7,False
Q8N8E1,False
Q8N8H1,False
Q8N8I0,False
Q8N8I6,False
Q8N8J7,False
Q8N8L6,False
Q8N8Z3,False
Q8N910,False
Q8N945,False
Q8N967,False
Q8N9B4,False
Q8N9C0,False
Q8N9M1,False
Q8N9R0,False
Q8N9R6,False
Q8N9T2,False
Q8N9U9,False
Q8N9V3,False
Q8N9W7,False
Q8N9X5,False
Q8N9Z2,False
Q8NA03,False
Q8NA57,False
Q8NA66,False
Q8NA70,False
Q8NA75,False
Q8NAA6,False
Q8NAJ2,False
Q8NAP1,False
Q8NAV2,False
Q8NBB2,False
Q8NBC4,False
Q8NBP0,False
Q8NBT3,False
Q8NBZ9,False
Q8NC38,False
Q8NC54,False
Q8NCJ5,True
Q8NCQ2,False
Q8NCQ3,False
Q8NCS4,False
Q8NCU4,False
Q8ND24,False
Q8ND94,False
Q8NDY4,False
Q8NDY8,False
Q8NEA4,False
Q8NEE0,False
Q8NEE8,False
Q8NEG2,False
Q8NEL0,False
Q8NEQ5,False
Q8NET4,False
Q8NEX5,False
Q8NEX6,False
Q8NF67,False
Q8NFP0,True
Q8NH21,False
Q8NHX4,False
Q8NI28,False
Q8TAC1,False
Q8TAD7,False
Q8TAF5,False
Q8TAL5,False
Q8TAT8,False
Q8TB05,False
Q8TBR4,False
Q8TBR5,False
Q8TBZ9,False
Q8TC99,False
Q8TCA0,False
Q8TCP9,False
Q8TCZ7,False
Q8TD33,False
Q8TD35,False
Q8TD47,False
Q8TD90,False
Q8TDY3,False
Q8TE82,False
Q8TEF2,False
Q8WTQ4,False
Q8WTZ4,False
Q8WU43,False
Q8WUB2,False
Q8WUY1,False
Q8WVF5,False
Q8WW59,False
Q8WWF1,False
Q8WWF6,True
Q8WWF8,False
Q8WWM1,False
Q8WWR9,False
Q8WXS4,False
Q8WZB0,False
Q92527,False
Q92623,False
Q92628,False
Q969H9,False
Q96A19,False
Q96A22,False
Q96AQ1,False
Q96AQ2,False
Q96AT1,False
Q96B54,False
Q96B70,False
Q96CN7,False
Q96CP2,False
Q96D70,False
Q96DE9,False
Q96DM1,False
Q96E39,False
Q96EE4,False
Q96EK9,False
Q96EX1,False
Q96F83,False
Q96FA7,False
Q96FF7,False
Q96FQ7,False
Q96GI7,False
Q96H35,False
Q96HG1,False
Q96HH4,False
Q96HM7,False
Q96HZ7,False
Q96I45,True
Q96IR2,False
Q96IW2,False
Q96K31,False
Q96KF2,False
Q96KF7,False
Q96KT0,False
Q96KW2,False
Q96LI9,False
Q96LM9,False
Q96LP6,False
Q96LR7,False
Q96LS8,False
Q96LZ2,False
Q96M19,False
Q96M60,False
Q96MC4,False
Q96MC9,False
Q96MD7,False
Q96MP5,False
Q96MR7,False
Q96MU5,False
Q96MW1,False
Q96MW7,False
Q96MZ0,False
Q96MZ4,False
Q96N35,False
Q96N53,False
Q96NR7,False
Q96NS1,False
Q96NS8,False
Q96PG1,False
